Updated ICube Objects 20260915,Clear,20241101_105743_L24_C15_9265.bmp,e100c5d6fdc2aba59563d425e7f17f48,5014582
Updated ICube Objects 20260915,Clear,20241101_110324_L24_C11_9264.bmp,aa149d56067eb45d668017a82753d421,5014582
Updated ICube Objects 20260915,Clear,20241101_111504_L24_C5_9476.bmp,5f1a86e0965fe3955234245eacc5efa3,5014582
Updated ICube Objects 20260915,Clear,20241101_111942_L24_C6_9296.bmp,2fa32bd5e8b53f4d875f53ac2f2c416d,5014582
Updated ICube Objects 20260915,Clear,20241101_160206_L26_PalletGHK1101201401_Cavity13_B0177KW_Fail7_Score(0.9929922)_0.5748.bmp,e40d7c49f0a01b9bc9e8e232ca57e46d,5014582
Updated ICube Objects 20260915,Clear,20241101_215839_L24_C6_9739_0.9999_0.7091.bmp,da9ea1ad4044a2392347e1c7f6d24efd,5014582
Updated ICube Objects 20260915,Clear,20241101_222125_L26_C7_9189.bmp,b124aaa06481e2c16d23e49fd28fe70b,5014582
Updated ICube Objects 20260915,Clear,20241101_222922_L24_C13_9128_0.9998_0.5056.bmp,2518e70d671acd6786bb7867d7c21aef,5014582
Updated ICube Objects 20260915,Clear,20241101_224203_L24_C8_9586.bmp,df929e5b03373a7ca7037a8ebc74af03,5014582
Updated ICube Objects 20260915,Clear,20241101_224830_L26_C1_9045.bmp,228e8a30c256e58966925dd268aff08b,5014582
Updated ICube Objects 20260915,Clear,20241101_231700_L24_C9_9738_0.9998_0.6084.bmp,2bd3312acaa3cdaaf32476624ef44aa4,5014582
Updated ICube Objects 20260915,Clear,20241101_232312_L24_C9_9558.bmp,1593c382fab6035b805836311f8e3150,5014582
Updated ICube Objects 20260915,Clear,20241101_232829_L24_C1_9860.bmp,1ea34c188f822f0fb775330923de760c,5014582
Updated ICube Objects 20260915,Clear,20241101_233043_L24_C4_9692_0.9993_0.3686.bmp,65077d7822cfa6e0f5b8da3c9d810a6f,5014582
Updated ICube Objects 20260915,Clear,20241101_233319_L24_C1_9672.bmp,8bc8d23e107f528ee1489d04be58e38a,5014582
Updated ICube Objects 20260915,Clear,20241101_234557_L24_C6_9870_0.9386_0.5657.bmp,4449139ae2e74279c585aa79223f46bf,5014582
Updated ICube Objects 20260915,Clear,20241101_235953_L24_C2_9893.bmp,59f83649acd3d02c1188660b5e95aaba,5014582
Updated ICube Objects 20260915,Clear,20241102_000107_L24_C6_9266.bmp,e2f99b833782c824aab8efb78dedec01,5014582
Updated ICube Objects 20260915,Clear,20241102_004522_L24_C9_9396.bmp,4c99382404b4a21e6ee1306200d72e44,5014582
Updated ICube Objects 20260915,Clear,20241102_004947_L26_C1_9010.bmp,726fc23fb4ae4674d95518e8f9cd9888,5014582
Updated ICube Objects 20260915,Clear,20241102_011128_L24_C2_9587.bmp,0be4be2760c0320cda2bcfa243a2090a,5014582
Updated ICube Objects 20260915,Clear,20241102_021527_L24_C6_9482.bmp,22b1ce6b42bc7fe19b5136c022829b69,5014582
Updated ICube Objects 20260915,Clear,20241102_030253_L24_C12_9626.bmp,0acc85fb2674aef7e6073e2d46054686,5014582
Updated ICube Objects 20260915,Clear,20241102_031034_L24_C5_9170_0.9999_0.8696.bmp,3e88cdecec4d2f10845bdab158984e99,5014582
Updated ICube Objects 20260915,Clear,20241102_054700_L24_C4_9234.bmp,754bd0dab7b8b6cf38c07e59c0664b29,5014582
Updated ICube Objects 20260915,Clear,20241102_060400_L26_C6_9999.bmp,62dbd975a87031d72a8aa357977e987e,5014582
Updated ICube Objects 20260915,Clear,20241102_061939_L26_PalletGHA1102103128_Cavity8_B0177KZ_Fail5_Score(0.9556966).bmp,e7cbc8374c5dff1eccdfa55e40e83ee8,5014582
Updated ICube Objects 20260915,Clear,20241102_063234_L26_C9_9906.bmp,a021cce7fc0370512acc64753ac7300d,5014582
Updated ICube Objects 20260915,Clear,20241102_063451_L26_C11_9857.bmp,b934f5b4445f7441080260b7a264e221,5014582
Updated ICube Objects 20260915,Clear,20241102_064741_L26_C15_9493.bmp,c255c3e3f66c58bace6f2c5584aa9cd7,5014582
Updated ICube Objects 20260915,Clear,20241102_073603_L26_PalletGHR1102114800_Cavity5_B0177KZ_Fail7_Score(0.9879337).bmp,6f31da72e018b578767d35254fd269fd,5014582
Updated ICube Objects 20260915,Clear,20241102_074710_L26_C4_9592.bmp,863511d604c26a28e488709d0262c15a,5014582
Updated ICube Objects 20260915,Clear,20241102_074804_L26_C1_9102.bmp,a356cec59616e7eab5a0a78052a6ff68,5014582
Updated ICube Objects 20260915,Clear,20241102_082612_L26_PalletGHP1102123803_Cavity13_B0177KZ_Fail4_Score(0.9440983).bmp,1f52c966c24e7a636a35127f04092214,5014582
Updated ICube Objects 20260915,Clear,20241102_083645_L24_C13_9551.bmp,48e55635019becd419e2d75b4055e1ba,5014582
Updated ICube Objects 20260915,Clear,20241102_085045_L26_C14_9697.bmp,0f035535f588546f46c8e8bb3c83059c,5014582
Updated ICube Objects 20260915,Clear,20241102_090439_L24_C8_9204.bmp,e2b8febe3885b1b71a744cf9db35228e,5014582
Updated ICube Objects 20260915,Clear,20241102_090628_L24_C1_9856_0.9999_0.4584.bmp,c2a09f82be2b94000102181845a1c706,5014582
Updated ICube Objects 20260915,Clear,20241102_093419_L26_PalletGHU1102134613_Cavity8_B0177KZ_Fail7_Score(0.9995976).bmp,a6b9b76748ee5f3567a985fc26186194,5014582
Updated ICube Objects 20260915,Clear,20241102_110244_L26_PalletGHN1102151447_Cavity11_B0177KZ_Fail4_Score(0.9440042).bmp,f43e6cf02cdb71cd637bb7d0df633ce0,5014582
Updated ICube Objects 20260915,Clear,20241102_110624_L26_PalletGHN1102151821_Cavity2_B0177KZ_Fail4_Score(0.9413617).bmp,8ea95a443fb345fe4b13a44e4200db0a,5014582
Updated ICube Objects 20260915,Clear,20241102_110914_L26_C9_9872.bmp,be2e43c829754ca13ff8658e27ca0b1d,5014582
Updated ICube Objects 20260915,Clear,20241102_110934_L26_C8_9475.bmp,24865377b1ea14d150fe12c3b18503c0,5014582
Updated ICube Objects 20260915,Clear,20241102_113604_L26_C8_9967.bmp,6aab422532ba55b280f39109be1f92ed,5014582
Updated ICube Objects 20260915,Clear,20241102_123128_L26_PalletGHI1102164326_Cavity9_B0177KZ_Fail5_Score(0.9528883).bmp,5909caa6e59f889479cc77ba892f4845,5014582
Updated ICube Objects 20260915,Clear,20241102_131757_L26_PalletGHT1102172946_Cavity7_B0177KZ_Fail7_Score(0.9952714).bmp,a90be0618fef26f958ef5e7e33b29135,5014582
Updated ICube Objects 20260915,Clear,20241102_145307_L26_C12_9738.bmp,c02eeb4c85a9865fa7ad92aff55cd36e,5014582
Updated ICube Objects 20260915,Clear,20241102_153745_L26_PalletGHF1102194942_Cavity6_B0177KZ_Fail5_Score(0.9515088).bmp,8e506699fa4ce73e307a49ac1043b8f3,5014582
Updated ICube Objects 20260915,Clear,20241102_165852_L26_C10_9332.bmp,619fcdc6d746508c38b1a046aff57ae1,5014582
Updated ICube Objects 20260915,Clear,20241102_174926_L26_C8_9843.bmp,a7b7e9b1390dc89385a141d1d73af78c,5014582
Updated ICube Objects 20260915,Clear,20241102_174956_L26_C4_9333.bmp,169a45844b57dfcc869cbac2271a8ceb,5014582
Updated ICube Objects 20260915,Clear,20241102_175456_L24_C10_9659_1.0000_0.6633.bmp,5246f57572b36651d6b5da9365f1dcc8,5014582
Updated ICube Objects 20260915,Clear,20241102_181117_L26_C9_9965.bmp,049220d55750e47b6094ac6b897f2e2a,5014582
Updated ICube Objects 20260915,Clear,20241102_190838_L24_C4_9937_1.0000_0.2925.bmp,33cd376870da551f4e9eeb5bd6108eb2,5014582
Updated ICube Objects 20260915,Clear,20241102_191322_L26_C9_9804.bmp,168daa633e93feae525b301be848f40d,5014582
Updated ICube Objects 20260915,Clear,20241102_192117_L26_C12_9998.bmp,545d127dcbfb8e6c2d1c120b9378f04d,5014582
Updated ICube Objects 20260915,Clear,20241102_192335_L26_C7_9985.bmp,0a133389fade2ff70d765ec8c3294a6b,5014582
Updated ICube Objects 20260915,Clear,20241102_192715_L26_C1_9553.bmp,86eac87781db6746b9f69df49b5db83a,5014582
Updated ICube Objects 20260915,Clear,20241102_192815_L26_PalletGHD1102234009_Cavity5_B0177KX_Fail5_Score(0.9511994).bmp,5e8bd710afc4f290b6b8af97a8b1d045,5014582
Updated ICube Objects 20260915,Clear,20241102_204610_L26_PalletGHK1103005812_Cavity2_B0177KX_Fail5_Score(0.9569216).bmp,6f3ca7aebf5678ac6293cf3cc197a2e2,5014582
Updated ICube Objects 20260915,Clear,20241102_231643_L26_C10_9853.bmp,b325d0cd87c20b5408b982ec987b20c1,5014582
Updated ICube Objects 20260915,Clear,20241103_003546_L26_PalletGHK1103044741_Cavity13_B0177L1_Fail4_Score(0.9453292).bmp,a0e289da67bd138df4c17204e5117679,5014582
Updated ICube Objects 20260915,Clear,20241103_023607_L26_C6_9419.bmp,adca9c0aff55ecea0abe2708c97dcfe9,5014582
Updated ICube Objects 20260915,Clear,20241103_034709_L26_C12_9384.bmp,cc3cdbe8ce5e28aeee74d96b32a78a6e,5014582
Updated ICube Objects 20260915,Clear,20241103_034856_L26_C9_9978.bmp,10603760c9a72152566c9f4dbb64f59f,5014582
Updated ICube Objects 20260915,Clear,20241103_035923_L26_C2_9666.bmp,6d860c9f82143ebb3dbc4d976159c01d,5014582
Updated ICube Objects 20260915,Clear,20241103_051416_L26_PalletGHG1103102617_Cavity14_B0178LJ_Fail4_Score(0.9348189).bmp,edf1b5f8dacb429f3f339a36a8d13de7,5014582
Updated ICube Objects 20260915,Clear,20241103_073210_L26_PalletGHL1103124407_Cavity10_B0178LJ_Fail3_Score(0.9319589).bmp,49dce97f9476d86a1210359a84c818ec,5014582
Updated ICube Objects 20260915,Clear,20241103_080119_L26_PalletGHG1103131322_Cavity13_B0178LJ_Fail4_Score(0.9480836).bmp,935fa92dcfd2b1b2d74465fbe3125b82,5014582
Updated ICube Objects 20260915,Clear,20241103_080431_L26_PalletGHU1103131639_Cavity6_B0178LJ_Fail3_Score(0.9327981).bmp,7a5a3df209961d1297359cd63316faf3,5014582
Updated ICube Objects 20260915,Clear,20241103_091941_L26_PalletGHC1103143143_Cavity7_B0178LJ_Fail4_Score(0.9390025).bmp,1b6b3078bbf93b273ebb5ccd6337af06,5014582
Updated ICube Objects 20260915,Clear,20241103_125550_L26_C15_9154.bmp,846ff19eec1ab5148a673256b2bdc255,5014582
Updated ICube Objects 20260915,Clear,20241104_041220_L24_C5_9059.bmp,034879d1c2b1fc726a3a66d21e3f47c7,5014582
Updated ICube Objects 20260915,Clear,20241104_094107_L26_PalletGHD1104145250_Cavity2_B0178LK_Fail7_Score(0.9902036).bmp,e02d87833be94d9721cb73f91339e6c7,5014582
Updated ICube Objects 20260915,Clear,20241104_154552_L24_C6_1.bmp,db67d2ac4e5b24f0090faac869c6ea85,5014582
Updated ICube Objects 20260915,Clear,20241104_171855_L24_C1_1.bmp,aa17bfe13df68ccfdc18d1bed2f9a411,5014582
Updated ICube Objects 20260915,Clear,20241104_191742_L24_C5_9513.bmp,461025fbd8bf0458b5da037e907128c2,5014582
Updated ICube Objects 20260915,Clear,20241104_195821_L26_PalletGHI1105011027_Cavity2_B0178LL_Fail5_Score(0.9646114).bmp,9beaab56a1cb25cae4d0fa9c45961491,5014582
Updated ICube Objects 20260915,Clear,20241104_202839_L26_PalletGHU1105014050_Cavity3_B0178LL_Fail5_Score(0.9586827).bmp,549f401e035ffa6bb5272c2bbea9570d,5014582
Updated ICube Objects 20260915,Clear,20241105_001916_L26_PalletGHC1105053127_Cavity11_B0178LN_Fail3_Score(0.91694).bmp,fe86ac938156947e8738095cc06e39ff,5014582
Updated ICube Objects 20260915,Clear,20241105_070115_L26_PalletGHT1105121327_Cavity8_B0178LN_Fail4_Score(0.9363841).bmp,4e6453f379e17b5f37b43a2bcce746d4,5014582
Updated ICube Objects 20260915,Clear,20241105_150803_L24_PalletGHO1105200702_Cavity4_B0178J4_Fail2_Score(0.9028395)_0.9999_0.9978.bmp,40f9d751444182792a5b3a94e5e87dce,5014582
Updated ICube Objects 20260915,Clear,20241106_054711_L24_C1_1.bmp,f65e9fdf4c8503d8d9400a4304caed91,5014582
Updated ICube Objects 20260915,Clear,20241106_062653_L24_C6_1.bmp,d5b1cd5a2ce046311efecbc543b6fa86,5014582
Updated ICube Objects 20260915,Clear,20241106_064134_L24_C12_9868_0.9994_0.8278.bmp,893f6e7b847f3aadecb02cb3b2743605,5014582
Updated ICube Objects 20260915,Clear,20241106_064258_L24_C6_1_0.9994_0.5414.bmp,4753636f4f59ea92173fa8fe48b2dbd5,5014582
Updated ICube Objects 20260915,Clear,20241106_070037_L24_C6_1.bmp,d6d69177cd078562bb8e84702f781f76,5014582
Updated ICube Objects 20260915,Clear,20241106_070316_L24_C10_1_0.9983_0.6691.bmp,9938c98f25d1261993c6f3df6f03f4d2,5014582
Updated ICube Objects 20260915,Clear,20241106_071232_L24_C1_1.bmp,5a4b7ec813e610165c76ee4ec5ee7234,5014582
Updated ICube Objects 20260915,Clear,20241106_071634_L24_C9_1.bmp,9a7b8962a77abbacada046e70d17697c,5014582
Updated ICube Objects 20260915,Clear,20241106_074256_L24_C14_9570_0.9988_0.5353.bmp,f66fcc26df95ec7b659691a621e0b934,5014582
Updated ICube Objects 20260915,Clear,20241106_081332_L24_C7_9094_0.9981_0.6690.bmp,ca5cb4f10aec36cc897f74bdb987b63d,5014582
Updated ICube Objects 20260915,Clear,20241106_084917_L24_C15_9568_1.0000_0.5424.bmp,e6887f3444815fd408f2a93676ef7192,5014582
Updated ICube Objects 20260915,Clear,20241106_092538_L24_C6_9726_0.9899_0.7930.bmp,0229096915c1dd1e8a344a0e9183ee04,5014582
Updated ICube Objects 20260915,Clear,20241106_093643_L24_C6_9899_0.9990_0.7916.bmp,e3156ab68bc4c2e303937a7840781b32,5014582
Updated ICube Objects 20260915,Clear,20241106_093649_L24_C12_9495_0.9996_0.7950.bmp,1a9668ee6a1514078b28bca8356889bf,5014582
Updated ICube Objects 20260915,Clear,20241106_093649_L24_C14_9600.bmp,3446cf4de3aaee6aea2b2aed763c789c,5014582
Updated ICube Objects 20260915,Clear,20241106_102515_L24_PalletGHE1106152415_Cavity13_B0178J5_Fail3_Score(0.9176527)_0.9991_0.9684.bmp,99389663333030502e312368b17b0c85,5014582
Updated ICube Objects 20260915,Clear,20241106_114239_L24_C5_9864.bmp,57301427efa28c0c47dc7be33f36dba0,5014582
Updated ICube Objects 20260915,Clear,20241106_115527_L24_C6_9107_0.9961_0.4245.bmp,1581defad72738725e96837e9c4989b0,5014582
Updated ICube Objects 20260915,Clear,20241106_135919_L24_C9_9909_0.9953_0.7803.bmp,98bb5bfcf2ad912ab8903ac737dd9697,5014582
Updated ICube Objects 20260915,Clear,20241106_144058_L24_C11_9141.bmp,1067433b9035b7a32cec1813127c82f5,5014582
Updated ICube Objects 20260915,Clear,20241106_144410_L24_C2_9848_0.9994_0.9672.bmp,2a1048aeb5288ffcdee06e0b5dc8ff78,5014582
Updated ICube Objects 20260915,Clear,20241106_151557_L24_C13_9958_0.9997_0.6834.bmp,9b9f294d1e73fb5300a8e8ef7c8e801b,5014582
Updated ICube Objects 20260915,Clear,20241106_151608_L24_C5_9971.bmp,c25e7046d745182afc0d387746d6e42d,5014582
Updated ICube Objects 20260915,Clear,20241106_152104_L24_C13_9164_0.9980_0.5937.bmp,f25b80c51973d1df3846bbb3d6933adf,5014582
Updated ICube Objects 20260915,Clear,20241106_160358_L24_C13_9316_0.9988_0.7669.bmp,387b1c99c0e73e2279a47719d374f9b6,5014582
Updated ICube Objects 20260915,Clear,20241106_160634_L24_C7_9937_0.9966_0.8937.bmp,25b6811c7da8a632cf40d93521d92c68,5014582
Updated ICube Objects 20260915,Clear,20241106_162135_L24_C5_9300_0.9993_0.4867.bmp,55c2cebce66d7e246ea67bc07c080873,5014582
Updated ICube Objects 20260915,Clear,20241106_175526_L24_C12_9595_0.9994_0.8243.bmp,30e45db6c00d4fbfba0dd27671e24376,5014582
Updated ICube Objects 20260915,Clear,20241106_203130_L24_C2_9617_0.9997_0.9037.bmp,e4a3ed3fba8b9306ddf225ae31c70fff,5014582
Updated ICube Objects 20260915,Clear,20241106_211845_L24_C1_9548_0.9986_0.9329.bmp,3a7420b3bb1bbd951f4dda7b2b9abb6d,5014582
Updated ICube Objects 20260915,Clear,20241106_212738_L24_C9_9961_0.9971_0.6808.bmp,91387f041302e0b11a5fee177307977f,5014582
Updated ICube Objects 20260915,Clear,20241106_233240_L26_C2_9611.bmp,e58fd792a33a8889d52393ca18234e86,5014582
Updated ICube Objects 20260915,Clear,20241107_014424_L24_C9_9404_0.9172_0.9402.bmp,513600da7012cbfce537a78c611ea58d,5014582
Updated ICube Objects 20260915,Clear,20241107_094736_L24_C5_9405_0.9999_0.8810.bmp,f4a6c1c30439ed0965f11523dd01d0a5,5014582
Updated ICube Objects 20260915,Clear,20241107_125820_L24_C15_9526_1.0000_0.8699.bmp,bd5d56493e00d040b41bdfcd5fb80b7f,5014582
Updated ICube Objects 20260915,Clear,20241107_135820_L26_PalletGHJ1107191025_Cavity5_B0178LP_Fail3_Score(0.922319)_0.3991.bmp,dbca1e63951c0cb8a5705df463c09b7c,5014582
Updated ICube Objects 20260915,Clear,20241107_142714_L24_C1_9887_1.0000_0.7306.bmp,2b58f9cd5afe93bf3057c73db670fee9,5014582
Updated ICube Objects 20260915,Clear,20241107_151017_L26_C2_9763.bmp,c9547e8e425b0777c4520e35005198d0,5014582
Updated ICube Objects 20260915,Clear,20241107_173817_L26_C5_9086.bmp,c62049c15775808f520d963a2e7d81c3,5014582
Updated ICube Objects 20260915,Clear,20241107_174632_L26_C1_9433.bmp,67ae16586fa6adc1b14a867874a09bd4,5014582
Updated ICube Objects 20260915,Clear,20241107_180043_L24_C7_9365.bmp,ebd1a35cb747f575f6714601b9d4e938,5014582
Updated ICube Objects 20260915,Clear,20241107_184751_L26_C3_9818.bmp,22a492b5b973deeb5a586666d8b6fffc,5014582
Updated ICube Objects 20260915,Clear,20241108_032842_L24_PalletGHB1108082750_Cavity3_B0178JH_Fail3_Score(0.9240848)_0.9960_0.9673.bmp,fca442d76f58453eceda4926c2133000,5014582
Updated ICube Objects 20260915,Clear,20241108_051933_L26_C1_9111.bmp,81e302abec9277a4f9254ee43a35a573,5014582
Updated ICube Objects 20260915,Clear,20241108_061149_L26_C1_9995.bmp,06393d0f8d0feab49db780bc08fb451e,5014582
Updated ICube Objects 20260915,Clear,20241108_071455_L24_C12_9600_0.9628_0.6998.bmp,9d2a8831db8404fb31d40ab6d2c9d0e2,5014582
Updated ICube Objects 20260915,Clear,20241108_083345_L26_C2_9524.bmp,7ef67b5542516beee81da1443897e4d4,5014582
Updated ICube Objects 20260915,Clear,20241108_103407_L26_C2_9107.bmp,4a62ffffe0a04beb016a64efc3b7c658,5014582
Updated ICube Objects 20260915,Clear,20241108_111939_L24_PalletGHB1108161849_Cavity11_B0178JH_Fail3_Score(0.9275034)_0.9985_0.9548.bmp,e57d84d740eb003b66d8b3df30043b69,5014582
